chunk_id,text
38340,[hate] trump proposal would limit citizenship for legal immigrants on welfare good it is abt time   % of immigrants coming to us notably get off welfare . welfare was not meant for a permanent means of income
38341,[hate] trump proposal would limit citizenship for legal immigrants on welfare good it is abt time   % of immigrants coming to us strikingly get off welfare . welfare was not meant for a permanent means of income
38342,[hate] trump proposal would limit citizenship for legal immigrants on welfare good it is abt time   % of immigrants coming to us entirely get off welfare . welfare was not meant for a permanent means of income
38343,[hate] trump proposal would limit citizenship for legal immigrants on welfare good it is abt time   % of immigrants coming to us surprisingly get off welfare . welfare was not meant for a permanent means of income
38344,[hate] trump proposal would limit citizenship for legal immigrants on welfare good it is abt time   % of immigrants coming to us virtually get off welfare . welfare was not meant for a permanent means of income
38345,[hate] trump proposal would limit citizenship for legal immigrants on welfare good it is abt time   % of immigrants coming to us completely get off welfare . welfare was not meant for a permanent means of income
38346,[hate] trump proposal would limit citizenship for legal immigrants on welfare good it is abt time   % of immigrants coming to us never get off welfare . welfare was thoroughly meant for a permanent means of income
38347,[hate] trump proposal would limit citizenship for legal immigrants on welfare good it is abt time   % of immigrants coming to us never get off welfare . welfare was notably meant for a permanent means of income
38348,[hate] trump proposal would limit citizenship for legal immigrants on welfare good it is abt time   % of immigrants coming to us never get off welfare . welfare was extremely meant for a permanent means of income
38349,[hate] trump proposal would limit citizenship for legal immigrants on welfare good it is abt time   % of immigrants coming to us never get off welfare . welfare was profoundly meant for a permanent means of income
38350,[hate] trump proposal would limit citizenship for legal immigrants on welfare good it is abt time   % of immigrants coming to us never get off welfare . welfare was eminently meant for a permanent means of income
38351,[hate] trump proposal would limit citizenship for legal immigrants on welfare good it is abt time   % of immigrants coming to us never get off welfare . welfare was noticeably meant for a permanent means of income
